0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7.14039710136847e-07;2.26118011462122e-05;0.000166527388522949;0.000676588294525785;0.00198953304185383;0.00477325558171515;0.00995601057892202;0.0187452858439611;0.0326351396693791;0.0534016801591916;0.0830871979509096;0.123973663545002;0.178545675535954;0.249443433787143;0.33940690259584;0.451212466847399;0.587603493379171;0.751216392497966;0.944504177397607;1.16965938101998;1.42853832494413;1.72258877924268;2.05278299229275;2.41955799280159;2.8227646863096;3.26162736782736;3.73471498605159;4.23992527117286;4.77448261072434;5.33494994846397;5.91725496631241;6.51673055523655
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.68858211932423e-07;1.78014647046759e-05;0.000125941001192428;0.000489782965406878;0.00138666049910464;0.00322420781298581;0.00655220217179087;0.0120689382164789;0.0206217606413161;0.0332016697083012;0.0509325791420465;0.0750548693946421;0.106903473640349;0.147881036826058;0.199426784360841;0.26298185699248;0.339951962512044;0.431668231196292;0.539347114996714;0.664050433058068;0.806646612342804;0.967774229537279;1.14780885413842;1.3468339937494;1.56461699296356;1.8005906007296;2.05384103263853;2.32310304809127;2.60676213973685;2.90286409731222;3.20913195679792;3.5229901558723
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.69379772239147e-07;8.4329382141756e-06;5.97111062246893e-05;0.000231759427342097;0.000651879067758771;0.00149989936139534;0.00300943906694549;0.00546792978293727;0.00921512776545472;0.0146399632230966;0.0221751500461634;0.0322896543133989;0.0454795366849415;0.0622572589241492;0.083139566906078;0.108634334577603;0.139226750151378;0.175365037923314;0.217446041519233;0.265801230671221;0.320683551371982;0.382255288420541;0.450577113677728;0.525598833703278;0.607152159820351;0.694945810224972;0.788563071493237;0.887461684383305;0.990976409243399;1.09832418382809;1.20861170732401;1.32084575464638
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.60591335693417e-07;1.11158570105535e-05;7.45192497689607e-05;0.00027172551015391;0.000723861681998004;0.00159553489422268;0.00309764697503557;0.00548811434964088;0.00907081754479342;0.0141931485031773;0.0212419208510221;0.0306374149746555;0.0428256835468447;0.0582693675387301;0.0774373285103762;0.100793336937433;0.128783971151794;0.161825969333492;0.200293401893035;0.244505026457481;0.294712181230052;0.351087575081257;0.413715263865812;0.482581958587696;0.557569889035304;0.63845162976667;0.724887115259598;0.81642289561963;0.912493654700357;1.0124261199386;1.11544539001256;1.22068333454657
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.15217275385791e-07;9.75428176374818e-06;6.62603050430112e-05;0.000244285655150563;0.000652600929796329;0.00143067001436096;0.002746127722727;0.00479292903145795;0.0077895570756247;0.0119764060923623;0.0176117510191375;0.0249665846495338;0.0343187859206304;0.0459468715493623;0.0601232995663336;0.0771072411335482;0.0971370498675932;0.120422723424119;0.14713863068544;0.177416731793167;0.21134047684767;0.248939384259365;0.290184263963782;0.334983412240671;0.383180125985741;0.434551594830853;0.488809025541317;0.545599034432702;0.604506512367997;0.665058693305288;0.726730228799776;0.788949795775783
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.58898265059566e-07;1.10768864498498e-05;7.45556519545968e-05;0.000272492248240619;0.000724952323236101;0.00159044835816691;0.00306532835804406;0.00538188925530885;0.00880557253849882;0.0136314442594415;0.0201798489716754;0.0287908404027455;0.039817373565459;0.0536174552452133;0.070545552700826;0.090943508084698;0.115131120912404;0.143396615816463;0.175987268695049;0.213100438928398;0.254875153486434;0.301384506200191;0.352629149109345;0.408531981498656;0.468934190185894;0.533592856568697;0.602180254128525;0.674284919018858;0.749414363039836;0.82699951294973;0.906400994678587;0.986916981517281
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.18877888622953e-07;9.86955569718195e-06;6.7095499446627e-05;0.000247669380645295;0.000662729197130211;0.001455364936977;0.00279691629649233;0.00488319284206291;0.00793080472259775;0.0121732030483449;0.0178560777314822;0.0252319650912744;0.0345541520234988;0.0460702685514546;0.0600158077543043;0.0766076487798524;0.0960375855867951;0.11846594757589;0.144015518429756;0.172765994659882;0.204749246663013;0.239945416526532;0.278279785751212;0.319620580704057;0.363777873965048;0.410503771967111;0.459493906229803;0.510390030137204;0.562783818508791;0.6162217472315;0.670210831434766;0.724225488902435
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.56999132944045e-07;1.10144430467623e-05;7.40439544559529e-05;0.000270280241517293;0.000718243371115279;0.00157390003184923;0.00302995646269179;0.00531384607257011;0.00868444831140527;0.0134277487592377;0.019851440997881;0.0282784060756858;0.0390393824484614;0.0524651118513606;0.0688778983102434;0.0885828618744012;0.111859133013553;0.138951125019643;0.170060110226938;0.205336315309419;0.244871728082532;0.288693859389245;0.3367605736111;0.388956174152855;0.445088811327947;0.504889526276829;0.568012964406061;0.634039721856202;0.702480210198513;0.772779987119587;0.844326558825254;0.916457491850689
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.20514031700147e-07;9.92276307656679e-06;6.75208847150895e-05;0.000249536845633822;0.000668633205072458;0.00147063249224395;0.00283113125561965;0.00495174295663898;0.00805630437486365;0.012386807039296;0.0181985350371276;0.0257542550716558;0.0353177226252143;0.0471466057377877;0.0614851048727235;0.0785564531128096;0.0985555475199544;0.121641974487948;0.147933654109082;0.177501178184772;0.210363227052887;0.246482917056107;0.285765008744095;0.328054186936068;0.373134648133334;0.42073110138674;0.470511069184507;0.522088308410568;0.575027385913376;0.62884923096062;0.683037508954173;0.737046130178381
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.56943247607639e-07;1.10127248548158e-05;7.40325789017605e-05;0.000270240522812496;0.000718155972591832;0.00157380863502885;0.00303011095479127;0.0053148727520277;0.00868747165394247;0.013434477704213;0.019864369663258;0.0283012422489554;0.0390774364576143;0.0525253156040579;0.0689684692864339;0.0887125543241597;0.112036121431729;0.139181470573132;0.170345936245735;0.20567388812003;0.24524969465751;0.289091735134983;0.337147640091948;0.389290803355022;0.445318178575654;0.504949608865203;0.567828862304904;0.633526357380279;0.701543424154862;0.771317992161226;0.842231691240032;0.913618181865774
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.20449845033094e-07;9.92072960828386e-06;6.75058832794472e-05;0.000249475429136585;0.000668445638182463;0.0014701647178185;0.00283018725903493;0.0049502351426422;0.0080544811928586;0.012385448770993;0.0181990824143734;0.0257588657788416;0.0353292071647469;0.047168578670666;0.0615224406352035;0.0786161307058107;0.0986479256947737;0.121782375507263;0.148144068145821;0.177812030598768;0.210814871334955;0.247126748046624;0.286664099147541;0.329283432712676;0.374780458297615;0.422890763456022;0.473291789518941;0.525605887075691;0.579404524233123;0.63421350844695;0.68951908402318;0.744775230567267
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.58727410199975e-07;1.10716643553221e-05;7.45227058131828e-05;0.000272405228235079;0.000724919552595147;0.0015911406490883;0.00306874371155145;0.00539201228430078;0.00882839271860718;0.0136739208573563;0.020248028650957;0.0288875754474976;0.0399398645816903;0.0537547985358235;0.0706763582494097;0.0910335801527159;0.115131283633294;0.143240801746206;0.175590941130357;0.212359402639057;0.253664863664006;0.299559984721774;0.350025535046102;0.404965661623671;0.464204433950355;0.527483972496385;0.594464355463288;0.664725310872841;0.737769599512557;0.813028037992329;0.889866102989228;0.967591905404457
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.18617220336428e-07;9.86140852903625e-06;6.70392394333133e-05;0.000247480492664069;0.00066228355718317;0.00145439126814169;0.0027949539240083;0.00488010134317432;0.00792809163650417;0.0121762215810265;0.0178768065375299;0.0252920618326609;0.034688179873113;0.0463289798165795;0.0604692603031955;0.0773479138084381;0.0971809338116147;0.120154480272075;0.146418201084473;0.176079033638407;0.209195755093086;0.245774287498812;0.285763706731167;0.329053234124711;0.375470460913474;0.424780904401593;0.476688796682624;0.53083901413515;0.586820246291564;0.644169375670083;0.702376924080037;0.760893832132084
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.64562883364331e-07;1.12598077411385e-05;7.59882081900858e-05;0.000278667138419088;0.000743978371912532;0.00163824363174902;0.00317077849115721;0.00559396759195161;0.00920189501896166;0.0143275072085687;0.021338267580738;0.0306302817049888;0.0426209489899504;0.0577402282084426;0.0764207727261791;0.0990872709416883;0.126145187608014;0.157969153317206;0.194891311863348;0.23718989663525;0.285078291840777;0.338694950048987;0.39809452733143;0.46324037286523;0.53399850711104;0.6101333573819;0.691305529637188;0.777071748052579;0.866886881610359;0.960108002602005;1.05600057269592;1.15374678764245
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.08972494891594e-07;9.5474315494869e-06;6.45407322300817e-05;0.000237057048208666;0.000633116854459972;0.00139240737215195;0.00268801311142908;0.00472557337476201;0.00774163394186233;0.012000881470787;0.0177920864248652;0.0254228755680551;0.0352135872928908;0.0474903005624781;0.0625770515949826;0.0807873892209062;0.102415558803116;0.127727614011219;0.156952664167476;0.190274486666535;0.227823729221686;0.269670809961055;0.315819623886984;0.366202359744573;0.420675716416414;0.479018635051758;0.540931537959112;0.606037082601042;0.673882584425071;0.743944014885673;0.815631388479077;0.888295772072918
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.71011642646428e-07;1.1586609033374e-05;8.13975665297879e-05;0.000314124839761415;0.000884070345391793;0.0020484916888718;0.00415740327801845;0.0076587118155894;0.0130990940608253;0.0211212020999943;0.0324574843595732;0.0479201802928959;0.0683875056823136;0.0947865718764425;0.128073452447474;0.16921075324532;0.21914314156965;0.278771523051433;0.348926455167435;0.430341472318564;0.523627070837953;0.629246081272617;0.747491118811251;0.878464582185521;1.02206175779163;1.17795760704017;1.34559776567845;1.52419414402273;1.71272523385402;1.90994136461408;2.11437501783362;2.32435572332041
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4.69051662941226e-07;1.4729142672111e-05;0.000105405820692322;0.000414032811051326;0.00117813412997424;0.00274179061908946;0.00556235037551433;0.0102130802264073;0.0173815929158229;0.027863876562847;0.0425538292361152;0.0624288293120318;0.0885313415235681;0.121946934953132;0.163779319483762;0.215122864891686;0.277033161128366;0.350496392769542;0.436398491320849;0.535494764753381;0.648380906458233;0.775466114684207;0.916948826848157;1.07279575671607;1.24272498442766;1.42619384669801;1.62239196776178;1.83023966654239;2.04839194846241;2.27524801668721;2.50896625976708;2.74748493565488
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.23160095305723e-07;1.01197968387048e-05;7.17320884582155e-05;0.000278718520563085;0.000785438031743565;0.00181248743504027;0.00364767335853403;0.00664360891706697;0.0112129465743902;0.0178215579856271;0.0269797701385339;0.0392315179052321;0.055141767441746;0.0752824003849013;0.100216780187552;0.130483505690762;0.166579941345273;0.208945891692268;0.257947585480047;0.313862501923986;0.376865336710115;0.447015488267167;0.524246612648917;0.608358630979572;0.699012468393858;0.795727439893881;0.897881346556972;1.00471356226595;1.11533119920836;1.2287185021396;1.34374935603668;1.45920259216338
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8.93409457256587e-08;2.78382017794995e-06;1.9416768105021e-05;7.46311614133766e-05;0.000209933633939682;0.000486204851000583;0.000984179095618087;0.00180285221790161;0.00305625801965687;0.00486905012113598;0.00737151321523054;0.0106944141850175;0.0149637703389434;0.0202956450370559;0.0267911948543827;0.0345321395865321;0.0435766407063493;0.0539554012368862;0.0656680047154492;0.0786797835526108;0.0929196287946952;0.108278848898322;0.124610918530666;0.141732013615694;0.15942211455632;0.177426726497501;0.195459690683659;0.213207226141912;0.230333073164109;0.246484345712572;0.261297835501632;0.27440695478183
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
